IPR016059,DNA_ligase_ATP-dep_CS,"DNA ligase, ATP-dependent, conserved site",CONSERVED_SITE
IPR016061,Pro-tRNA_ligase_II_C,"Proline-tRNA ligase, class II, C-terminal",DOMAIN
IPR016062,TM1410-rel,Hypothetical protein TM1410-related,FAMILY
IPR016063,Extracellular_prot,Extracellular protein,FAMILY
IPR016064,NAD/diacylglycerol_kinase_sf,NAD kinase/diacylglycerol kinase-like domain superfamily,HOMOLOGOUS_SUPERFAMILY
IPR016066,A-D-PHexomutase_CS,"Alpha-D-phosphohexomutase, conserved site",CONSERVED_SITE
IPR016067,S-AdoMet_deCO2ase_core,"S-adenosylmethionine decarboxylase, core",HOMOLOGOUS_SUPERFAMILY
IPR016068,"Translin, N-terminal","",HOMOLOGOUS_SUPERFAMILY
IPR016069,"Translin, C-terminal","",HOMOLOGOUS_SUPERFAMILY
IPR016071,Staphylococal_nuclease_OB-fold,"Staphylococcal nuclease (SNase-like), OB-fold",DOMAIN
IPR016072,Skp1_comp_dimer,"SKP1 component, dimerisation",DOMAIN
IPR016073,Skp1_comp_POZ,"SKP1 component, POZ domain",DOMAIN
IPR016075,"RNA polymerase, phosphoprotein P, C-terminal XD, paramyxovirinae","",HOMOLOGOUS_SUPERFAMILY
IPR016082,Ribosomal_L30_ferredoxin-like,"Ribosomal protein L30, ferredoxin-like fold domain",DOMAIN
IPR016084,Haem_Oase-like_multi-hlx,"Haem oxygenase-like, multi-helical",HOMOLOGOUS_SUPERFAMILY
IPR016085,Protease_inh_b-brl_dom,"Protease inhibitor, beta-barrel domain",HOMOLOGOUS_SUPERFAMILY
IPR016087,Chalcone_isomerase,Chalcone isomerase,DOMAIN
IPR016088,Chalcone_isomerase_3-sand,"Chalcone isomerase, 3-layer sandwich",HOMOLOGOUS_SUPERFAMILY
IPR016089,"Chalcone isomerase, orthogonal bundle domain superfamily","",HOMOLOGOUS_SUPERFAMILY
IPR016090,PLipase_A2_dom,Phospholipase A2 domain,DOMAIN
IPR016091,SuperAg_toxin_C,"Superantigen toxin, C-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016092,FeS_cluster_insertion,FeS cluster insertion protein,FAMILY
IPR016093,MIR_motif,MIR motif,DOMAIN
IPR016095,Ribosomal_L1_3-a/b-sand,"Ribosomal protein L1, 3-layer alpha/beta-sandwich",HOMOLOGOUS_SUPERFAMILY
IPR016097,DUF695,Domain of unknown function DUF695,DOMAIN
IPR016098,CAP/MinC_C,"Cyclase-associated protein CAP/septum formation inhibitor MinC, C-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016099,Prismane-like_a/b-sand,"Prismane-like, alpha/beta-sandwich",HOMOLOGOUS_SUPERFAMILY
IPR016100,Prismane_a-bundle,"Prismane, alpha-bundle",HOMOLOGOUS_SUPERFAMILY
IPR016101,CO_DH_a-bundle,"CO dehydrogenase, alpha-bundle",HOMOLOGOUS_SUPERFAMILY
IPR016102,Succinyl-CoA_synth-like,Succinyl-CoA synthetase-like,HOMOLOGOUS_SUPERFAMILY
IPR016103,ProQ/FinO,ProQ/FinO domain,DOMAIN
IPR016104,Pyr-dep_his/arg-deCO2ase,Pyruvoyl-dependent histidine/arginine decarboxylase,HOMOLOGOUS_SUPERFAMILY
IPR016105,Pyr-dep_his/arg-deCO2ase_sand,"Pyruvoyl-dependent histidine/arginine decarboxylase, 3-layer sandwich domain",HOMOLOGOUS_SUPERFAMILY
IPR016106,Pyr-dep_his-deCO2ase_N,"Histidine decarboxylase proenzyme, N-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016107,"Adenovirus Pll, hexon, N-terminal","",DOMAIN
IPR016108,"Adenovirus Pll, hexon, C-terminal","",DOMAIN
IPR016111,"Hexon coat protein, subdomain 4","",HOMOLOGOUS_SUPERFAMILY
IPR016112,Group II dsDNA virus coat/capsid protein,"",HOMOLOGOUS_SUPERFAMILY
IPR016115,"Bacteriophage PRD1, P3, N-terminal","",HOMOLOGOUS_SUPERFAMILY
IPR016117,ArgJ-like_dom_sf,ArgJ-like domain superfamily,HOMOLOGOUS_SUPERFAMILY
IPR016119,Br/Cl_peroxidase_C,Bromoperoxidase/chloroperoxidase C-terminal,HOMOLOGOUS_SUPERFAMILY
IPR016120,Sig_transdc_His_kin_SpoOB,"Signal transduction histidine kinase, sporulation regulator SpoOB",HOMOLOGOUS_SUPERFAMILY
IPR016122,SpoOB_C,"Sporulation initiation phosphotransferase B, C-terminal",DOMAIN
IPR016123,Mog1/PsbP_a/b/a-sand,"Mog1/PsbP, alpha/beta/alpha sandwich",HOMOLOGOUS_SUPERFAMILY
IPR016125,Peptidase_C15-like,"Peptidase C15, pyroglutamyl peptidase I-like",FAMILY
IPR016126,Secretoglobin,Secretoglobin,FAMILY
IPR016128,Pyosin/cloacin_T_dom,Pyosin/cloacin translocation domain,DOMAIN
IPR016129,Caspase_his_AS,"Peptidase family C14A, His active site",ACTIVE_SITE
IPR016130,Tyr_Pase_AS,"Protein-tyrosine phosphatase, active site",ACTIVE_SITE
IPR016131,Haemerythrin_Fe_BS,"Haemerythrin, iron-binding site",BINDING_SITE
IPR016132,Phyto_chromo_attachment,Phytochrome chromophore attachment domain,DOMAIN
IPR016133,Insect_cyst_antifreeze_prot,Insect cysteine-rich antifreeze protein,HOMOLOGOUS_SUPERFAMILY
IPR016134,Dockerin_dom,Dockerin domain,DOMAIN
IPR016135,UBQ-conjugating_enzyme/RWD,Ubiquitin-conjugating enzyme/RWD-like,HOMOLOGOUS_SUPERFAMILY
IPR016136,DNA_helicase_N/primase_C,"DNA helicase DnaB, N-terminal/DNA primase DnaG, C-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016137,RGS,RGS domain,DOMAIN
IPR016138,Ribosome_inactivat_prot_sub1,"Ribosome-inactivating protein, subdomain 1",HOMOLOGOUS_SUPERFAMILY
IPR016139,Ribosome_inactivat_prot_sub2,"Ribosome-inactivating protein, subdomain 2",HOMOLOGOUS_SUPERFAMILY
IPR016140,Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain,"",DOMAIN
IPR016142,Citrate_synth-like_lrg_a-sub,"Citrate synthase-like, large alpha subdomain",HOMOLOGOUS_SUPERFAMILY
IPR016143,Citrate_synth-like_sm_a-sub,"Citrate synthase-like, small alpha subdomain",HOMOLOGOUS_SUPERFAMILY
IPR016147,Pili_assmbl_chaperone_N,"Pili assembly chaperone, N-terminal",DOMAIN
IPR016148,Pili_assmbl_chaperone_C,"Pili assembly chaperone, C-terminal",DOMAIN
IPR016149,"Casein kinase II, regulatory subunit, N-terminal","",HOMOLOGOUS_SUPERFAMILY
IPR016151,DNA_mismatch_repair_MutS_N,"DNA mismatch repair protein MutS, N-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016152,PTrfase/Anion_transptr,Phosphotransferase/anion transporter,HOMOLOGOUS_SUPERFAMILY
IPR016153,Heat_shock_Hsp33_N,"Heat shock protein Hsp33, N-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016154,Heat_shock_Hsp33_C,"Heat shock protein Hsp33, C-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016155,Mopterin_synth/thiamin_S_b,"Molybdopterin synthase/thiamin biosynthesis sulphur carrier, beta-grasp",HOMOLOGOUS_SUPERFAMILY
IPR016156,FAD/NAD-linked_Rdtase_dimer_sf,"FAD/NAD-linked reductase, dimerisation domain superfamily",HOMOLOGOUS_SUPERFAMILY
IPR016157,Cullin_CS,"Cullin, conserved site",CONSERVED_SITE
IPR016158,Cullin_homology,Cullin homology domain,DOMAIN
IPR016159,Cullin_repeat-like_dom_sf,Cullin repeat-like-containing domain superfamily,HOMOLOGOUS_SUPERFAMILY
IPR016160,Ald_DH_CS_CYS,"Aldehyde dehydrogenase, cysteine active site",CONSERVED_SITE
IPR016161,Ald_DH/histidinol_DH,Aldehyde/histidinol dehydrogenase,HOMOLOGOUS_SUPERFAMILY
IPR016162,Ald_DH_N,"Aldehyde dehydrogenase, N-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016163,Ald_DH_C,"Aldehyde dehydrogenase, C-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016164,FAD-linked_Oxase-like_C,"FAD-linked oxidase-like, C-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016166,FAD-bd_2,"FAD-binding, type 2",DOMAIN
IPR016167,FAD-bd_2_sub1,"FAD-binding, type 2, subdomain 1",HOMOLOGOUS_SUPERFAMILY
IPR016169,"FAD-binding, type PCMH, subdomain 2","",HOMOLOGOUS_SUPERFAMILY
IPR016170,Cytok_DH_C_sf,"Cytokinin dehydrogenase, C-terminal domain superfamily",HOMOLOGOUS_SUPERFAMILY
IPR016171,Vanillyl_alc_oxidase_C-sub2,"Vanillyl-alcohol oxidase, C-terminal subdomain 2",HOMOLOGOUS_SUPERFAMILY
IPR016172,D-lactate_DH_C-sub1,"D-lactate dehydrogenase, C-terminal subdomain 1",HOMOLOGOUS_SUPERFAMILY
IPR016173,D-lactate_DH_C-sub2,"D-lactate dehydrogenase, C-terminal subdomain 2",HOMOLOGOUS_SUPERFAMILY
IPR016174,Di-haem_cyt_TM,"Di-haem cytochrome, transmembrane",HOMOLOGOUS_SUPERFAMILY
IPR016176,Cbl-dep_enz_cat,"Cobalamin (vitamin B12)-dependent enzyme, catalytic",HOMOLOGOUS_SUPERFAMILY
IPR016177,DNA-bd_dom_sf,DNA-binding domain superfamily,HOMOLOGOUS_SUPERFAMILY
IPR016179,Insulin-like,Insulin-like,DOMAIN
IPR016180,Ribosomal_L10e/L16,Ribosomal protein L10e/L16,DOMAIN
IPR016181,Acyl_CoA_acyltransferase,Acyl-CoA N-acyltransferase,HOMOLOGOUS_SUPERFAMILY
IPR016182,Cu_amine_oxidase_N-reg,"Copper amine oxidase, N-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016183,Leukocidin/Hemolysin_toxin,Leukocidin/Hemolysin toxin,DOMAIN
IPR016184,Capsid/spike_ssDNA_virus,"Capsid/spike protein, ssDNA virus",HOMOLOGOUS_SUPERFAMILY
IPR016185,PreATP-grasp_dom_sf,Pre-ATP-grasp domain superfamily,HOMOLOGOUS_SUPERFAMILY
IPR016186,C-type_lectin-like/link_sf,C-type lectin-like/link domain superfamily,HOMOLOGOUS_SUPERFAMILY
IPR016187,CTDL_fold,C-type lectin fold,HOMOLOGOUS_SUPERFAMILY
IPR016188,PurM-like_N,"PurM-like, N-terminal domain",DOMAIN
IPR016189,Transl_init_fac_IF2/IF5_N,"Translation initiation factor IF2/IF5, N-terminal",HOMOLOGOUS_SUPERFAMILY
IPR016190,Transl_init_fac_IF2/IF5_Zn-bd,"Translation initiation factor IF2/IF5, zinc-binding",HOMOLOGOUS_SUPERFAMILY
IPR016191,Ribonuclease/ribotoxin,Ribonuclease/ribotoxin,HOMOLOGOUS_SUPERFAMILY
IPR016192,APOBEC/CMP_deaminase_Zn-bd,"APOBEC/CMP deaminase, zinc-binding",BINDING_SITE
IPR016193,Cytidine_deaminase-like,Cytidine deaminase-like,HOMOLOGOUS_SUPERFAMILY
IPR016194,SPOC-like_C_dom_sf,"SPOC-like, C-terminal domain superfamily",HOMOLOGOUS_SUPERFAMILY
IPR016195,Pol/histidinol_Pase-like,Polymerase/histidinol phosphatase-like,HOMOLOGOUS_SUPERFAMILY
IPR016197,Chromo-like_dom_sf,Chromo-like domain superfamily,HOMOLOGOUS_SUPERFAMILY
IPR016201,PSI domain,"",DOMAIN
IPR016202,DNase_I,Deoxyribonuclease I,FAMILY
IPR016204,HDH,Homoserine dehydrogenase,FAMILY
IPR016205,Glycerol_DH,Glycerol dehydrogenase,FAMILY
IPR016206,"Ketol-acid reductoisomerase, plant","",FAMILY
IPR016207,"Ketol-acid reductoisomerase, fungi","",FAMILY
IPR016208,Ald_Oxase/xanthine_DH,Aldehyde oxidase/xanthine dehydrogenase,FAMILY
IPR016209,Protochlorophyllide_Rdtase,"Protochlorophyllide reductase, ChlB, light independent",FAMILY
IPR016210,"NAD-dependent glutamate dehydrogenase, eukaryotes","",FAMILY
IPR016211,Glu/Phe/Leu/Val_DH_bac/arc,"Glutamate/phenylalanine/leucine/valine dehydrogenase, bacterial/archaeal",FAMILY
IPR016212,"Methyl coenzyme M reductase, alpha subunit","",FAMILY
IPR016213,Polyphenol oxidase,"",FAMILY
IPR016214,NAD-red_Hydgase_HoxS_gsu,"NAD-reducing hydrogenase, HoxS gamma subunit",FAMILY
IPR016215,NTA_MOA,Nitrilotriacetate monooxygenase component A/pristinamycin IIA synthase subunit A,FAMILY
IPR016216,"Monophenol monooxygenase, fungi","",FAMILY
IPR016217,N_fixation_NifU,"Nitrogen fixation, NifU",FAMILY
IPR016218,AcylCoA_decarb/synth_gsu,"Acetyl-CoA decarbonylase/synthase complex, gamma subunit",FAMILY
IPR016219,"Phosphatidylethanolamine N-methyltransferase, fungi","",FAMILY
IPR016220,Me-P-triester_DNA_alkyl-Trfase,"Methylphosphotriester-DNA alkyltransferase, AdaA",FAMILY
IPR016221,Bifunct_regulatory_prot_Ada,Bifunctional regulatory protein Ada,FAMILY
IPR016222,G3P_O-acylTrfase_chlp,"Glycerol-3-phosphate O-acyltransferase, chloroplast",FAMILY
IPR016223,DNA alpha-glucosyltransferase,"",FAMILY
IPR016224,Ecdysteroid UDP-glucosyltransferase,"",FAMILY
IPR016225,NAD--protein ADP-ribosyltransferase Alt,"",FAMILY
IPR016227,Dihydropteroate_synthase_prd,"Dihydropteroate synthase, predicted",FAMILY
IPR016229,TMP_synthase_cyanobac_bac,"Thiamine-phosphate synthase, cyanobacterial/bacterial",FAMILY
IPR016230,Ser_kinase_PrkA,"Serine-protein kinase, PrkA",FAMILY
IPR016231,"Mitogen-activated protein (MAP) kinase kinase kinase, MLK1-4","",FAMILY
IPR016233,Homeobox protein Pitx/unc30,"",FAMILY
IPR016234,"Serine/threonine-protein kinase, Sbk1","",FAMILY
IPR016235,"Tyrosine/threonine-protein kinase, Cdc2 inhibitor","",FAMILY
IPR016236,Ser/Thr_kinase_PknK_prd,"Serine/threonine-protein kinase PknK, predicted",FAMILY
IPR016237,"Serine/threonine-protein kinase, Ulk1/Ulk2","",FAMILY
IPR016238,Ribosomal protein S6 kinase,"",FAMILY
IPR016239,Ribosomal protein S6 kinase II,"",FAMILY
IPR016240,"Serine/threonine-protein kinase YKL116C, predicted","",FAMILY
IPR016241,Nitrogen network kinase 1,"",FAMILY
IPR016242,Serine/threonine-protein kinase Mps1,"",FAMILY
IPR016244,"Tyrosine-protein kinase, HGF/MSP receptor","",FAMILY
IPR016245,"Tyrosine protein kinase, EGF/ERB/XmrK receptor","",FAMILY
IPR016246,"Tyrosine-protein kinase, insulin-like receptor","",FAMILY
IPR016247,"Tyrosine-protein kinase, receptor ROR","",FAMILY
IPR016248,Fibroblast growth factor receptor family,"",FAMILY
IPR016249,"Tyrosine-protein kinase, Ret receptor","",FAMILY
IPR016250,"Tyrosine-protein kinase, Fes/Fps type","",FAMILY
IPR016251,"Tyrosine-protein kinase, non-receptor Jak/Tyk2","",FAMILY
IPR016252,Ser/Thr_kinase_SpkB,Serine/threonine-protein kinase SpkB,FAMILY
IPR016254,"Serine/threonine-protein kinase, asfivirus","",FAMILY
IPR016255,eIF-2-alpha kinase Gcn2,"",FAMILY
IPR016256,Serine/threonine-protein kinase Rad53,"",FAMILY
IPR016257,Ephrin receptor type-A /type-B,"",FAMILY
IPR016258,FruB,Multiphosphoryl transfer protein FruB,FAMILY
IPR016259,Hygromycin-B_Kinase,Hygromycin-B kinase,FAMILY
IPR016261,Folic acid synthesis protein FOL1,"",FAMILY
IPR016262,"RNA polymerase sigma factor, SigB/C/D/F, plastid","",FAMILY
IPR016266,"DNA polymerase epsilon, subunit B","",FAMILY
IPR016267,UDPGP_trans,UTP--glucose-1-phosphate uridylyltransferase,FAMILY
IPR016268,"RNA-directed RNA polymerase, hantavirus","",FAMILY
IPR016269,"RNA-directed RNA polymerase, paramyxovirus","",FAMILY
IPR016270,PGS1,CDP-alcohol phosphatidyltransferase class-II family,FAMILY
IPR016271,"CDP-diacylglycerol--serine O-phosphatidyltransferase, fungal","",FAMILY
IPR016272,"Lipase, LIPH-type","",FAMILY
IPR016273,Emycin_Estase_proteobac,"Erythromycin esterase, proteobacteria",FAMILY
IPR016274,"Histidine acid phosphatase, eukaryotic","",FAMILY
IPR016275,Glucose-6-phosphatase,"",FAMILY
IPR016276,Non-receptor tyrosine-protein phosphatase 22,"",FAMILY
IPR016277,Tyrosine-protein phosphatase 1,"",FAMILY
IPR016278,Dual specificity protein phosphatase 12,"",FAMILY
IPR016279,"Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase gamma","",FAMILY
IPR016280,"Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase beta","",FAMILY
IPR016281,Endonuclease_RusA,"Crossover junction endodeoxyribonuclease, RusA",FAMILY
IPR016282,Glyco_hydro_5_endoGlcnase_B,"Glycoside hydrolase, family 5, endoglucanase B",FAMILY
IPR016283,Glyco_hydro_19,"Glycoside hydrolase, family 19",FAMILY
IPR016284,"Bacteriophage PRD1, P15, lysozyme","",FAMILY
IPR016285,Haemagglutinin-neuraminidase,"",FAMILY
IPR016286,FUC_metazoa-typ,"Alpha-L-fucosidase, metazoa-type",FAMILY
IPR016287,Beta_agarase,Beta-agarase,FAMILY
IPR016288,Beta_cellobiohydrolase,"1, 4-beta cellobiohydrolase",FAMILY
IPR016289,Endo-Fsp,Endo-beta-N-acetylglucosaminidase,FAMILY
IPR016290,S-AdoMet_hydrolase,S-adenosyl-L-methionine hydrolase,FAMILY
IPR016291,Isochorismatase,Isochorismatase,FAMILY
IPR016292,Epoxide_hydrolase,Epoxide hydrolase,FAMILY
IPR016294,Pept_M10B,Peptidase M10B,FAMILY
IPR016295,Proteasome_endopept_cplx_B,"Proteasome endopeptidase complex, beta subunit",FAMILY
IPR016298,Histidine biosynthesis trifunctional-protein,"",FAMILY
IPR016299,Riboflavin_synth_RibBA,Riboflavin biosynthesis protein RibBA,FAMILY
IPR016300,ATPase_ArsA/GET3,"Arsenical pump ATPase, ArsA/GET3",FAMILY
IPR016301,"Phosphoribosylaminoimidazole carboxylase, fungi/plant","",FAMILY
IPR016302,Anthranilate synthase component 2,"",FAMILY
IPR016304,Peptidyl-prolyl cis-trans isomerase E,"",FAMILY
IPR016305,Mannose-6-P_Isomerase,Mannose-6-phosphate isomerase,FAMILY
IPR016306,DNA_ligase_ATP-dep_T3,"DNA ligase, ATP-dependent, bacteriophage T3-type",FAMILY
IPR016307,Protease inhibitor with pacifastin repeats,"",FAMILY
IPR016308,Proteinase inhibitor A/B,"",FAMILY
IPR016310,Transcription factor GAMYB-like,"",FAMILY
IPR016311,Transforming protein C-ets,"",FAMILY
IPR016312,"Transcription factor, GA-binding, alpha subunit","",FAMILY
IPR016313,Disks large 1-like,"",FAMILY
IPR016314,Cell division protein Cdc6/18,"",FAMILY
IPR016315,"Protohaem IX farnesyltransferase, mitochondria","",FAMILY
IPR016316,Thrombomodulin,"",FAMILY
IPR016317,Pro-epidermal growth factor,"",FAMILY
IPR016318,"Transforming protein, StpA/StpB","",FAMILY
IPR016319,TGF-beta,Transforming growth factor-beta,FAMILY
IPR016322,Frog skin active peptide family,"",FAMILY
IPR016324,Thyroglobulin,"",FAMILY
IPR016325,"Mating-type protein ALPHA1, Saccharomycetales","",FAMILY
IPR016326,Mating factor alpha,"",FAMILY
IPR016327,Alpha-defensin propeptide,"",FAMILY
IPR016328,Beta/delta-agatoxin family,"",FAMILY
IPR016329,"Neurotoxin, TxP-I","",FAMILY
IPR016330,"Neurotoxin 3, Actiniidae","",FAMILY
IPR016331,Shiga-like_toxin_subunit_A,"Shiga-like toxin, subunit A",FAMILY
IPR016332,Alpha-1B-glycoprotein/leukocyte immunoglobulin-like receptor,"",FAMILY
IPR016334,"Protein-tyrosine phosphatase, receptor type R/non-receptor type 5","",FAMILY
IPR016335,Ptprc,Receptor-type tyrosine-protein phosphatase C,FAMILY
IPR016336,"Receptor tyrosine-protein phosphatase, alpha/epsilon-type","",FAMILY
IPR016337,Monocyte differentiation antigen CD14,"",FAMILY
IPR016338,"Phospholipase A2 inhibitor, alpha/gamma type","",FAMILY
IPR016339,Hemoglobin_trunc_I,"Truncated hemoglobin, group 1",FAMILY
IPR016340,"Ribosomal protein L31, mitochondrial","",FAMILY
IPR016341,"Clathrin, heavy chain","",FAMILY
IPR016342,AP-1/2/4 complex subunit beta,"",FAMILY
IPR016343,"Spectrin, beta subunit","",FAMILY
IPR016345,"Casein, beta","",FAMILY
IPR016346,Guanine_nucleotide-bd_bsu,"Guanine nucleotide-binding protein, beta subunit",FAMILY
IPR016347,Acyl-CoA-binding domain-containing protein 5,"",FAMILY
IPR016348,L-selectin,"",FAMILY
IPR016351,Plasminogen-related,"",FAMILY
IPR016352,"Small leucine-rich proteoglycan, class I, decorin/asporin/byglycan","",FAMILY
IPR016353,Chordin,"",FAMILY
IPR016355,NR5_fam,Nuclear hormone receptor family 5,FAMILY
IPR016356,"Seminal plasma protein, PDC-109-like","",FAMILY
IPR016357,Transferrin,"",FAMILY
IPR016358,Hemopexin,"",FAMILY
IPR016359,SPARC-like protein 1,"",FAMILY
IPR016361,"Transcriptional enhancer factor, metazoa","",FAMILY
IPR016362,"POU-domain transcription factor, class 3","",FAMILY
IPR016363,Legume lectin,"",FAMILY
IPR016364,Surface_antigen_Rickettsia,"Surface antigen, Rickettsia type",FAMILY
IPR016365,Actobindin,"",FAMILY
IPR016367,Murein-lipoprotein,Murein-lipoprotein,FAMILY
IPR016368,Virulence-assoc_VapD,Virulence-associated protein D,FAMILY
IPR016369,FlaA_Spirochaetes,"Flagellar filament outer layer protein FlaA, Spirochaetes",FAMILY
IPR016370,"Photosystem I PsaG/PsaK, plant","",FAMILY
IPR016371,RNA_pol_sigma-H_factor,RNA polymerase sigma-H factor,FAMILY
IPR016372,K88_fimbrial_pA,K88 fimbrial protein A,FAMILY
IPR016373,Opacity,Opacity,FAMILY
IPR016374,"Transcription factor, GATA-2/3","",FAMILY
IPR016375,Transcription factor GATA-4/5/6,"",FAMILY
IPR016376,Histone acetyltransferase GCN5/PCAF,"",FAMILY
IPR016377,Sucrose_GGa_phosphorylase-rel,Sucrose/Glucosylglycerate phosphorylase-related,FAMILY
IPR016378,"Transcription factor cyclic AMP-dependent, CRE-BP1-type","",FAMILY
IPR016379,T3SS_Ca_resp_chp_LcrH/SycD_sub,"Type III secretion system, low calcium response, chaperone LcrH/SycD, subgroup",FAMILY
IPR016380,Sig_transdc_His_kin_NarX/NarQ,"Signal transduction histidine kinase, nitrate/nitrite-sensing",FAMILY
IPR016381,Sig_transdc_His_kinase_DegS,"Signal transduction histidine kinase, DegS",FAMILY
IPR016382,Pilus_assmbly_TraL,"Pilus assembly, TraL",FAMILY
IPR016383,TraJ,Plasmid transfer regulator TraJ,FAMILY
IPR016384,TraJ_R1,"Plasmid transfer regulator TraJ, R1 plasmid",FAMILY
IPR016385,Conjugal_tfr_repressor_TrbA,Conjugal transfer repressor TrbA,FAMILY
IPR016386,Plasmid_mob_TrbF,"Plasmid mobilisation, TrbF",FAMILY
IPR016387,Mobilization_MobA,"Mobilization, MobA",FAMILY
IPR016388,Putative partitioning protein SopC,"",FAMILY
IPR016389,Exclusion-determining_protein,Exclusion-determining protein,FAMILY
IPR016391,Coatomer alpha subunit,"",FAMILY
IPR016392,"Large T antigen, polyomaviridae","",FAMILY
IPR016393,"Replication protein E1, papillomavirus","",FAMILY
IPR016394,"Human herpesvirus 5, HKLF1","",FAMILY
IPR016395,"Tegument protein  UL11,  simplexvirus-type","",FAMILY
IPR016397,"Serpin, predicted, poxvirus","",FAMILY
IPR016398,E3 ubiquitin-protein ligase p28,"",FAMILY
IPR016399,"Apoptosis regulator, M-T4, endoplasmic reticulum","",FAMILY
IPR016400,"Rev protein, Ovine/caprine lentivirus","",FAMILY
IPR016402,"Envelope glycoprotein precursor, Hantavirus","",FAMILY
IPR016404,"M polyprotein precursor, phlebovirus","",FAMILY
IPR016405,"Coat protein, Ilarvirus, predicted","",FAMILY
IPR016406,"Cystovirus, RNA-directed RNA polymerase","",FAMILY
IPR016407,C-protein,C-protein,FAMILY
IPR016408,"Bacteriophage phi-29, Gp1","",FAMILY
IPR016409,"Bacteriophage T4, Gp55.2","",FAMILY
IPR016410,Phage_imm,Bacteriophage-associated immunity protein,FAMILY
IPR016411,Helix_destablising_prot,Helix-destabilising protein,FAMILY
IPR016412,RNA_pol_inhibitor,RNA polymerase inhibitor,FAMILY
IPR016413,"Bacteriophage T4, DenA, endonuclease II","",FAMILY
IPR016415,"Bacteriophage T4, Gp68, prohead core","",FAMILY
IPR016416,"Bacteriophage T4, Gp31, chaperonin-GroEL","",FAMILY
IPR016417,i-spanin_T7likevirus,"Spanin, inner membrane subunit, T7likevirus-type",FAMILY
IPR016418,UCP004509_Rem,"Uncharacterised conserved protein UCP004509, Rem",FAMILY
IPR016419,Prepilin_Pept-dep_B_prd,"Prepilin peptidase-dependent protein B, predicted",FAMILY
IPR016420,UCP004546,Uncharacterised conserved protein UCP004546,FAMILY
IPR016421,Transposition_TnsE,"Transposition, TnsE",FAMILY
IPR016422,Replication-associated protein RepA4,"",FAMILY
IPR016423,Resolvase_Rsv,"Resolvase, Rsv",FAMILY
IPR016424,Cytochrome B pre-mRNA-processing protein 2,"",FAMILY
IPR016425,IspG_bac,"4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, bacterial",FAMILY
IPR016426,"Uncharacterised conserved protein UCP004698, CBS-type","",FAMILY
IPR016427,"Uncharacterised conserved protein UCP004699, CBS/ParB-like","",FAMILY
IPR016428,QueF_type2,"NADPH-dependent 7-cyano-7-deazaguanine reductase, QueF type 2",FAMILY
IPR016429,Bifunc_transcrip_reg_NadR,Bifunctional transcriptional regulator NadR,FAMILY
IPR016430,Cytadherence high molecular weight protein 2,"",FAMILY
IPR016431,Pyrv-formate_lyase-activ_prd,"Pyruvate-formate lyase-activating enzyme, predicted",FAMILY
IPR016432,"Ribonuclease P, protein component 4","",FAMILY
IPR016433,"Small GTPase superfamily, predicted GTP-binding protein MJ1339","",FAMILY
IPR016434,"Ribonuclease P, protein component 2","",FAMILY
IPR016435,DPH1/DPH2,Diphthamide synthesis DPH1/DPH2,FAMILY
IPR016436,"Uncharacterised conserved protein UCP005063, CBS-type","",FAMILY
IPR016437,MCT-1/Tma20,"",FAMILY
IPR016438,ATP-dependent RNA helicase Ski2-like,"",FAMILY
IPR016439,Lag1/Lac1-like,Sphingosine N-acyltransferase Lag1/Lac1-like,FAMILY
IPR016440,Rubredoxin-O_OxRdtase,Rubredoxin-oxygen oxidoreductase,FAMILY
IPR016441,TEL2-interacting protein 1,"",FAMILY
IPR016442,"tRNA-splicing endonuclease, archaeal short subfamily","",FAMILY
IPR016443,RNA3'_term_phos_cyc_type_2,RNA 3'-terminal phosphate cyclase type 2,FAMILY
IPR016444,Synaptobrevin/Vesicle-associated membrane protein,"",FAMILY
IPR016445,Lipase Rog1,"",FAMILY
IPR016446,Flavin_OxRdtase_Frp,Flavin oxidoreductase Frp family,FAMILY
IPR016447,Translocation associated membrane protein,"",FAMILY
IPR016449,K_chnl_inward-rec_Kir,"Potassium channel, inwardly rectifying, Kir",FAMILY
IPR016450,UCP005522,Uncharacterised conserved protein UCP005522,FAMILY
IPR016451,"Intermediate filament, ifa/ifb","",FAMILY
IPR016452,"Fatty acid synthase, beta subunit, fungi","",FAMILY
IPR016453,Coatomer beta' subunit (COPB2),"",FAMILY
IPR016454,Cysteine_dSase,Cysteine desulfurase,FAMILY
IPR016455,Xyloglucan endotransglucosylase/hydrolase,"",FAMILY
