#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Listeria monocytogenes	18B08050O-2		PDT000365313.1	2018-08-20T01:42:28Z	USA:NY	sponge	environmental/other		PDS000000366.398	1	1	fosX=COMPLETE,lin=COMPLETE	SAMN09850840	PDG000000001.2009	Listeria monocytogenes	GCA_003685295.1				2018-08-06	bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		67041	96	3080570	PAIRED	ILLUMINA	SRR7719032	CFSAN	2018-08-20T01:03:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0594	GX6A12.1808	1639	REWY	REWY00000000.1
Listeria monocytogenes	PNUSAL004329	not typed	PDT000374867.1	2018-09-10T18:19:35Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	0	21	fosX=COMPLETE,lin=COMPLETE	SAMN10026117	PDG000000001.2009	Listeria monocytogenes	GCA_004410945.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		474828	22	3161493	PAIRED	ILLUMINA	SRR7814047	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAJDR	AAAJDR000000000.1
Listeria monocytogenes	PNUSAL004323	not typed	PDT000374868.1	2018-09-10T18:19:35Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	0	22	fosX=COMPLETE,lin=COMPLETE	SAMN10026132	PDG000000001.2009	Listeria monocytogenes	GCA_004454065.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		477680	24	3120363	PAIRED	ILLUMINA	SRR7814048	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAMLL	AAAMLL000000000.1
Listeria monocytogenes	PNUSAL004327	not typed	PDT000374869.1	2018-09-10T18:19:35Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	2	25	fosX=COMPLETE,lin=COMPLETE	SAMN10026121	PDG000000001.2009	Listeria monocytogenes	GCA_004408225.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		477680	26	3160250	PAIRED	ILLUMINA	SRR7814049	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAJDP	AAAJDP000000000.1
Listeria monocytogenes	PNUSAL004330	not typed	PDT000374870.1	2018-09-10T18:19:35Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	0	21	fosX=COMPLETE,lin=COMPLETE	SAMN10026114	PDG000000001.2009	Listeria monocytogenes	GCA_004454205.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		507179	20	3162906	PAIRED	ILLUMINA	SRR7814050	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAMLO	AAAMLO000000000.1
Listeria monocytogenes	PNUSAL004328	not typed	PDT000374871.1	2018-09-10T18:19:35Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	0	21	fosX=COMPLETE,lin=COMPLETE	SAMN10026119	PDG000000001.2009	Listeria monocytogenes	GCA_004454225.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		477680	25	3162362	PAIRED	ILLUMINA	SRR7814051	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAMLM	AAAMLM000000000.1
Listeria monocytogenes	PNUSAL004331	not typed	PDT000374872.1	2018-09-10T18:19:35Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	6	28	fosX=COMPLETE,lin=COMPLETE	SAMN10026111	PDG000000001.2009	Listeria monocytogenes	GCA_004454245.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		477679	22	3154645	PAIRED	ILLUMINA	SRR7814052	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAMLN	AAAMLN000000000.1
Listeria monocytogenes	PNUSAL004325	not typed	PDT000374873.1	2018-09-10T18:19:36Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	4	25	fosX=COMPLETE,lin=COMPLETE	SAMN10026129	PDG000000001.2009	Listeria monocytogenes	GCA_004454265.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		474375	25	3131881	PAIRED	ILLUMINA	SRR7814053	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAMLP	AAAMLP000000000.1
Listeria monocytogenes	PNUSAL004320	not typed	PDT000374874.1	2018-09-10T18:19:36Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	2	24	fosX=COMPLETE,lin=COMPLETE	SAMN10026141	PDG000000001.2009	Listeria monocytogenes	GCA_004411145.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		477680	24	3112996	PAIRED	ILLUMINA	SRR7814054	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAJDW	AAAJDW000000000.1
Listeria monocytogenes	PNUSAL004319	not typed	PDT000374876.1	2018-09-10T18:19:36Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	4	24	fosX=COMPLETE,lin=COMPLETE	SAMN10026143	PDG000000001.2009	Listeria monocytogenes	GCA_004454795.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		477680	25	3121439	PAIRED	ILLUMINA	SRR7814056	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAMLQ	AAAMLQ000000000.1
Listeria monocytogenes	PNUSAL004322	not typed	PDT000374877.1	2018-09-10T18:19:36Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	3	23	fosX=COMPLETE,lin=COMPLETE	SAMN10026134	PDG000000001.2009	Listeria monocytogenes	GCA_004381975.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		507179	19	3143475	PAIRED	ILLUMINA	SRR7814057	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAHJE	AAAHJE000000000.1
Listeria monocytogenes	PNUSAL004321	not typed	PDT000374878.1	2018-09-10T18:19:36Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	1	28	fosX=COMPLETE,lin=COMPLETE	SAMN10026138	PDG000000001.2009	Listeria monocytogenes	GCA_004142185.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		507179	21	3082969	PAIRED	ILLUMINA	SRR7814058	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAACT	AAAACT000000000.1
Listeria monocytogenes	PNUSAL004324	not typed	PDT000374879.1	2018-09-10T18:19:37Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	0	22	fosX=COMPLETE,lin=COMPLETE	SAMN10026123	PDG000000001.2009	Listeria monocytogenes	GCA_004142045.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		474375	25	3168239	PAIRED	ILLUMINA	SRR7814059	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAACM	AAAACM000000000.1
Listeria monocytogenes	PNUSAL004326	not typed	PDT000374880.1	2018-09-10T18:19:37Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	2	24	fosX=COMPLETE,lin=COMPLETE	SAMN10026126	PDG000000001.2009	Listeria monocytogenes					2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-22.1	NUCLEOTIDE	PRJNA212117		474375	26	3028314	PAIRED	ILLUMINA	SRR7814060	PULSENET	2018-09-10T16:06:12Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes	PNUSAL004318	not typed	PDT000374883.1	2018-09-10T18:19:37Z	USA:WI	Environmental sponge	environmental/other		PDS000000366.398	1	22	fosX=COMPLETE,lin=COMPLETE	SAMN10026145	PDG000000001.2009	Listeria monocytogenes	GCA_004454735.1				2018-08	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		477409	24	3089637	PAIRED	ILLUMINA	SRR7814063	PULSENET	2018-09-10T16:06:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAMLU	AAAMLU000000000.1
Listeria monocytogenes	07B08483I-6		PDT000632183.1	2019-11-22T23:32:34Z	USA:New York	sponge	environmental/other		PDS000000366.398	2	11	fosX=COMPLETE,lin=COMPLETE	SAMN13344315	PDG000000001.2009	Listeria monocytogenes	GCA_010083075.1				2007-09-18	bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		545164	19	3083341	PAIRED	ILLUMINA	SRR10505985	PULSENET	2019-11-22T22:43:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDWC	AANDWC000000000.1
Listeria monocytogenes	07B07240L-10		PDT000632199.1	2019-11-22T23:32:38Z	USA:New York	sponge	environmental/other		PDS000000366.398	0	3	fosX=COMPLETE,lin=COMPLETE	SAMN13344332	PDG000000001.2009	Listeria monocytogenes	GCA_010084435.1				2007-08-13	bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		544918	20	3087808	PAIRED	ILLUMINA	SRR10506001	PULSENET	2019-11-22T22:43:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDWO	AANDWO000000000.1
Listeria monocytogenes	07B08483F-6		PDT000632217.1	2019-11-22T23:32:43Z	USA:New York	sponge	environmental/other		PDS000000366.398	2	11	fosX=COMPLETE,lin=COMPLETE	SAMN13344350	PDG000000001.2009	Listeria monocytogenes	GCA_010085735.1				2007-09-18	bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		545164	18	3046084	PAIRED	ILLUMINA	SRR10506026	PULSENET	2019-11-22T22:43:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDXX	AANDXX000000000.1
Listeria monocytogenes	07B07240N-1		PDT000640162.1	2019-12-06T16:26:02Z	USA:New York	sponge	environmental/other		PDS000000366.398	1	4	fosX=COMPLETE,lin=COMPLETE	SAMN13488958	PDG000000001.2009	Listeria monocytogenes	GCA_010088455.1				2007-08-13	bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		544918	19	3046870	PAIRED	ILLUMINA	SRR10590774	PULSENET	2019-12-06T15:18:24Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANEDD	AANEDD000000000.1
Listeria monocytogenes	07B07240O-1		PDT000640193.1	2019-12-06T16:26:12Z	USA:New York	sponge	environmental/other		PDS000000366.398	1	4	fosX=COMPLETE,lin=COMPLETE	SAMN13489121	PDG000000001.2009	Listeria monocytogenes	GCA_010088355.1				2007-08-13	bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		544918	18	3038317	PAIRED	ILLUMINA	SRR10590811	PULSENET	2019-12-06T15:18:24Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANECY	AANECY000000000.1
Listeria monocytogenes	07B07240E-6		PDT000640531.1	2019-12-07T04:26:10Z	USA:New York	sponge	environmental/other		PDS000000366.398	0	3	fosX=COMPLETE,lin=COMPLETE	SAMN13488960	PDG000000001.2009	Listeria monocytogenes	GCA_010088235.1				2007-08-13	bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		544918	19	3050764	PAIRED	ILLUMINA	SRR10590776	PULSENET	2019-12-07T04:04:29Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANEDH	AANEDH000000000.1
Listeria monocytogenes	08B01956G-6		PDT000832845.1	2020-09-09T12:25:15Z	USA:New York	sponge	environmental/other		PDS000000366.398	16	17	fosX=COMPLETE,lin=COMPLETE	SAMN16086307	PDG000000001.2009	Listeria monocytogenes	GCA_014499105.1				2008-03-03	bcrB=COMPLETE,bcrC=COMPLETE	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		545164	17	3052972	PAIRED	ILLUMINA	SRR12615145	PULSENET	2020-09-09T11:48:13Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXLV	AAVXLV000000000.1
Listeria monocytogenes	08B01956H-1		PDT000832880.1	2020-09-09T12:25:26Z	USA:New York	sponge	environmental/other		PDS000000366.398	5	8	fosX=COMPLETE,lin=COMPLETE	SAMN16086387	PDG000000001.2009	Listeria monocytogenes	GCA_014504695.1				2008-03-03	bcrB=COMPLETE,bcrC=COMPLETE	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		545164	17	3028060	PAIRED	ILLUMINA	SRR12615350	PULSENET	2020-09-09T11:55:37Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXTP	AAVXTP000000000.1
Listeria monocytogenes	OSF106385		PDT000785910.1	2020-07-11T19:15:42Z		EMP Sponge	environmental/other		PDS000025311.145	2	2	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508305	PDG000000001.2009	Listeria monocytogenes	GCA_013515555.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		52543	108	3002342	PAIRED	ILLUMINA	SRR12200240	CFSAN	2020-07-11T18:41:38Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUARD	AAUARD000000000.1
Listeria monocytogenes	OSF106389		PDT000785911.1	2020-07-11T19:15:42Z		EMP Sponge	environmental/other		PDS000025311.145	1	1	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508310	PDG000000001.2009	Listeria monocytogenes	GCA_013515775.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		47412	99	3019328	PAIRED	ILLUMINA	SRR12200241	CFSAN	2020-07-11T18:41:38Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUARB	AAUARB000000000.1
Listeria monocytogenes	OSF106388		PDT000785924.1	2020-07-11T19:15:46Z		EMP Sponge	environmental/other		PDS000025311.145	2	2	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508312	PDG000000001.2009	Listeria monocytogenes	GCA_013515355.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		58179	107	3020626	PAIRED	ILLUMINA	SRR12200255	CFSAN	2020-07-11T18:54:36Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUAQQ	AAUAQQ000000000.1
Listeria monocytogenes	OSF106416		PDT000785925.1	2020-07-11T19:15:46Z		EMP Sponge	environmental/other		PDS000025311.145	1	1	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508314	PDG000000001.2009	Listeria monocytogenes	GCA_013515435.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		54240	110	2919470	PAIRED	ILLUMINA	SRR12200289	CFSAN	2020-07-11T18:48:38Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUAQO	AAUAQO000000000.1
Listeria monocytogenes	OSF106390		PDT000785936.1	2020-07-11T19:15:49Z		EMP Sponge	environmental/other		PDS000025311.145	0	0	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508322	PDG000000001.2009	Listeria monocytogenes	GCA_013515135.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		69432	86	3024652	PAIRED	ILLUMINA	SRR12200300	CFSAN	2020-07-11T18:48:38Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUAQG	AAUAQG000000000.1
Listeria monocytogenes	OSF106393		PDT000785938.1	2020-07-11T19:15:50Z		EMP Sponge	environmental/other		PDS000025311.145	3	4	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508325	PDG000000001.2009	Listeria monocytogenes	GCA_013514895.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		61493	103	3012434	PAIRED	ILLUMINA	SRR12200302	CFSAN	2020-07-11T18:50:54Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUAQA	AAUAQA000000000.1
Listeria monocytogenes	OSF106392		PDT000785947.1	2020-07-11T19:15:52Z		EMP Sponge	environmental/other		PDS000025311.145	2	2	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508326	PDG000000001.2009	Listeria monocytogenes	GCA_013513615.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		46657	122	3010055	PAIRED	ILLUMINA	SRR12200312	CFSAN	2020-07-11T18:54:36Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUAPR	AAUAPR000000000.1
Listeria monocytogenes	OSF106391		PDT000785951.1	2020-07-11T19:15:53Z		EMP Sponge	environmental/other		PDS000025311.145	3	3	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508327	PDG000000001.2009	Listeria monocytogenes	GCA_013514955.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		66006	95	3005767	PAIRED	ILLUMINA	SRR12200316	CFSAN	2020-07-11T18:54:36Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUAPO	AAUAPO000000000.1
Listeria monocytogenes	OSF106386		PDT000785954.1	2020-07-11T19:15:54Z		EMP Sponge	environmental/other		PDS000025311.145	1	1	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508344	PDG000000001.2009	Listeria monocytogenes	GCA_013514135.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		60784	108	3014849	PAIRED	ILLUMINA	SRR12200319	CFSAN	2020-07-11T18:50:54Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUAPM	AAUAPM000000000.1
Listeria monocytogenes	OSF106383		PDT000785957.1	2020-07-11T19:15:54Z		EMP Sponge	environmental/other		PDS000025311.145	3	3	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508347	PDG000000001.2009	Listeria monocytogenes	GCA_013514705.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		40211	133	3003594	PAIRED	ILLUMINA	SRR12200322	CFSAN	2020-07-11T18:54:36Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUAPL	AAUAPL000000000.1
Listeria monocytogenes	OSF106387		PDT000785960.1	2020-07-11T19:15:55Z		EMP Sponge	environmental/other		PDS000025311.145	0	0	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508348	PDG000000001.2009	Listeria monocytogenes	GCA_013514615.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		107386	66	3017312	PAIRED	ILLUMINA	SRR12200325	CFSAN	2020-07-11T18:48:38Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUAPE	AAUAPE000000000.1
Listeria monocytogenes	OSF106394		PDT000786002.1	2020-07-12T02:14:36Z		EMP Sponge	environmental/other		PDS000025311.145	2	2	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN15508324	PDG000000001.2009	Listeria monocytogenes	GCA_013513695.1				2019		OSF	3.8.4	2020-07-16.2	COMBINED	PRJNA215355		54232	101	3004864	PAIRED	ILLUMINA	SRR12200310	CFSAN	2020-07-12T01:00:53Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUANR	AAUANR000000000.1
Listeria monocytogenes	OSF107977		PDT000891575.1	2020-11-17T04:24:28Z		environmental sponge	environmental/other		PDS000025311.145	1	1	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16812877	PDG000000001.2009	Listeria monocytogenes	GCA_015534175.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		36338	163	3010569	PAIRED	ILLUMINA	SRR13070134	CFSAN	2020-11-17T03:18:42Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXIGX	AAXIGX000000000.1
Listeria monocytogenes	OSF107987		PDT000891611.1	2020-11-17T04:24:36Z		environmental sponge	environmental/other		PDS000025311.145	6	36	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL	SAMN16813068	PDG000000001.2009	Listeria monocytogenes	GCA_015526925.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		35287	183	3063318	PAIRED	ILLUMINA	SRR13070585	CFSAN	2020-11-17T03:41:13Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL	SKESA v. 2.2			1639	AAXHTS	AAXHTS000000000.1
Listeria monocytogenes	OSF108259		PDT000891643.1	2020-11-17T05:26:10Z		environmental sponge	environmental/other		PDS000025311.145	3	24	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16813102	PDG000000001.2009	Listeria monocytogenes	GCA_015535495.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		54811	108	3015751	PAIRED	ILLUMINA	SRR13070776	CFSAN	2020-11-17T04:48:04Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXIJA	AAXIJA000000000.1
Listeria monocytogenes	OSF108250		PDT000891676.1	2020-11-17T06:25:27Z		environmental sponge	environmental/other		PDS000025311.145	3	24	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16814149	PDG000000001.2009	Listeria monocytogenes	GCA_015526365.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		39905	130	3001043	PAIRED	ILLUMINA	SRR13070902	CFSAN	2020-11-17T05:09:27Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXHRC	AAXHRC000000000.1
Listeria monocytogenes	OSF108289		PDT000891685.1	2020-11-17T06:25:29Z		environmental sponge	environmental/other		PDS000025311.145	1	1	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16814157	PDG000000001.2009	Listeria monocytogenes	GCA_015525625.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		32209	182	2997866	PAIRED	ILLUMINA	SRR13070911	CFSAN	2020-11-17T05:24:34Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXHQU	AAXHQU000000000.1
Listeria monocytogenes	OSF108248		PDT000891688.1	2020-11-17T06:25:30Z		environmental sponge	environmental/other		PDS000025311.145	3	23	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16814161	PDG000000001.2009	Listeria monocytogenes	GCA_015525565.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		47615	114	3008826	PAIRED	ILLUMINA	SRR13070914	CFSAN	2020-11-17T05:29:33Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXHQR	AAXHQR000000000.1
Listeria monocytogenes	OSF108192		PDT000891694.1	2020-11-17T06:25:32Z		environmental sponge	environmental/other		PDS000025311.145	18	18	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16814170	PDG000000001.2009	Listeria monocytogenes	GCA_015525485.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		66548	80	2959488	PAIRED	ILLUMINA	SRR13070920	CFSAN	2020-11-17T05:37:16Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXHQM	AAXHQM000000000.1
Listeria monocytogenes	OSF108056		PDT000891698.1	2020-11-17T06:25:34Z		environmental sponge	environmental/other		PDS000025311.145	6	16	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16814175	PDG000000001.2009	Listeria monocytogenes	GCA_015525385.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		63726	98	3010621	PAIRED	ILLUMINA	SRR13070924	CFSAN	2020-11-17T05:48:41Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXHQL	AAXHQL000000000.1
Listeria monocytogenes	OSF108284		PDT000891704.1	2020-11-17T07:26:22Z		environmental sponge	environmental/other		PDS000025311.145	0	10	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16814182	PDG000000001.2009	Listeria monocytogenes	GCA_015529285.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		40900	137	3006304	PAIRED	ILLUMINA	SRR13070930	CFSAN	2020-11-17T06:03:43Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXHXS	AAXHXS000000000.1
Listeria monocytogenes	OSF108286		PDT000891707.1	2020-11-17T07:26:23Z		environmental sponge	environmental/other		PDS000025311.145	0	10	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16814258	PDG000000001.2009	Listeria monocytogenes	GCA_015526425.1				2020		OSF	3.9.3	2020-11-09.1	COMBINED	PRJNA215355		32634	161	3018759	PAIRED	ILLUMINA	SRR13070933	CFSAN	2020-11-17T06:07:33Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXHSO	AAXHSO000000000.1
