#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	SNP cluster	Min-same	Min-diff	Host	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Listeria monocytogenes	Listeria		PDT000421328.2	2018-12-20T18:46:21Z	Austria	clinical/host-associated	clinical	PDS000006382.58	1	1	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN08556523	PDG000000001.2001	Listeria monocytogenes	GCA_009428375.1				2015		AGES	3.6.7	2020-01-06.1	COMBINED	PRJNA434392	not collected	441942	23	2905392	PAIRED	ILLUMINA	SRR6740464	AGES	2018-02-16T14:29:33Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAADLL	DAADLL000000000.1
Listeria monocytogenes	Listeria		PDT000421329.2	2018-12-20T18:46:21Z	Austria	clinical/host-associated	clinical	PDS000006382.58	2	2	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN08556528	PDG000000001.2001	Listeria monocytogenes	GCA_009428415.1				2017		AGES	3.6.7	2020-01-06.1	COMBINED	PRJNA434392	not collected	139047	40	2917447	PAIRED	ILLUMINA	SRR6740465	AGES	2018-02-16T14:29:33Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAADLP	DAADLP000000000.1
Listeria monocytogenes	Listeria		PDT000421330.2	2018-12-20T18:46:21Z	Austria	clinical/host-associated	clinical	PDS000006382.58	1	0	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN08556527	PDG000000001.2001	Listeria monocytogenes	GCA_009428395.1				2016		AGES	3.6.7	2020-01-06.1	COMBINED	PRJNA434392	not collected	134186	43	2904228	PAIRED	ILLUMINA	SRR6740466	AGES	2018-02-16T14:29:33Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAADLM	DAADLM000000000.1
Listeria monocytogenes			PDT000453587.1	2019-01-27T17:55:35Z	Sweden		clinical	PDS000006382.58	7	12	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4587758	PDG000000001.2001	Listeria monocytogenes	GCA_010110215.1				2015		Sweden	3.6.7	2020-01-22.1	COMBINED	PRJEB26068		817702	11	2953012	SINGLE	ION_TORRENT	ERR2522963	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2018-07-04T17:28:13Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	ARGO-CD v. 2.1			1639	DAALQI	DAALQI000000000.1
Listeria monocytogenes	20120219		PDT000454434.2	2019-01-28T18:56:58Z	Denmark	not provided	clinical	PDS000006382.58	14	11	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4588287	PDG000000001.2001	Listeria monocytogenes	GCA_009608055.1				2012			3.6.7	2020-01-06.1	COMBINED	PRJEB25979		292388	27	2946922	PAIRED	ILLUMINA	ERR2523733	STATENS SERUM INSTITUT	2018-04-18T12:05:39Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAFHE	DAAFHE000000000.1
Listeria monocytogenes			PDT000454752.2	2019-01-29T17:59:49Z	Spain		clinical	PDS000006382.58	0	11	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4586111	PDG000000001.2001	Listeria monocytogenes	GCA_009489995.1				2009-12-14		Spain	3.6.7	2020-01-06.1	COMBINED	PRJEB26047		523846	27	2913024	PAIRED	ILLUMINA	ERR2521312	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2018-10-08T12:07:44Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAEVC	DAAEVC000000000.1
Listeria monocytogenes			PDT000456469.2	2019-01-30T19:59:28Z	Spain		clinical	PDS000006382.58	8	7	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4586035	PDG000000001.2001	Listeria monocytogenes	GCA_009610595.1				2010-09-26		Spain	3.6.7	2020-01-06.1	COMBINED	PRJEB26046		523846	25	2890731	PAIRED	ILLUMINA	ERR2521224	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2018-07-04T16:47:44Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAFJR	DAAFJR000000000.1
Listeria monocytogenes			PDT000456710.2	2019-01-30T20:00:23Z	Romania		clinical	PDS000006382.58	11	9	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4587508	PDG000000001.2001	Listeria monocytogenes	GCA_009611455.1				2010-09-09		Romania	3.6.7	2020-01-06.1	COMBINED	PRJEB26066		543092	18	2933904	PAIRED	ILLUMINA	ERR2522713	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2018-07-04T17:17:46Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAFMQ	DAAFMQ000000000.1
Listeria monocytogenes			PDT000456721.2	2019-01-30T20:00:25Z	Romania		clinical	PDS000006382.58	23	18	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4587519	PDG000000001.2001	Listeria monocytogenes	GCA_009611875.1				2014-12-05		Romania	3.6.7	2020-01-06.1	COMBINED	PRJEB26066		582044	16	2950867	PAIRED	ILLUMINA	ERR2522724	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2018-07-04T17:17:46Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAFND	DAAFND000000000.1
Listeria monocytogenes			PDT000456740.2	2019-01-30T20:00:30Z	Slovenia		clinical	PDS000006382.58	7	11	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4587781	PDG000000001.2001	Listeria monocytogenes	GCA_009612675.1				2014		Slovenia	3.6.7	2020-01-06.1	COMBINED	PRJEB26071		543120	16	3018534	PAIRED	ILLUMINA	ERR2522986	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2018-07-04T17:28:13Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAFNI	DAAFNI000000000.1
Listeria monocytogenes	Listeria		PDT000542224.2	2019-07-12T08:31:06Z	Austria	clinical/host-associated	clinical	PDS000006382.58	4	13	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN12258064	PDG000000001.2001	Listeria monocytogenes	GCA_009199125.1				2019		AGES	3.6.7	2020-01-06.1	COMBINED	PRJNA434392	not collected	208827	36	2970057	PAIRED	ILLUMINA	SRR9673448	AGES	2019-07-12T08:00:18Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAAIQ	DAAAIQ000000000.1
Listeria monocytogenes	Listeria		PDT000542225.2	2019-07-12T08:31:06Z	Austria	clinical/host-associated	clinical	PDS000006382.58	4	15	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN12258062	PDG000000001.2001	Listeria monocytogenes	GCA_009199205.1				2019		AGES	3.6.7	2020-01-06.1	COMBINED	PRJNA434392	not collected	37743	146	2952136	PAIRED	ILLUMINA	SRR9673449	AGES	2019-07-12T08:00:18Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAAIU	DAAAIU000000000.1
Listeria monocytogenes	Listeria		PDT000542226.2	2019-07-12T08:31:07Z	Austria	clinical/host-associated	clinical	PDS000006382.58	5	16	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN12258063	PDG000000001.2001	Listeria monocytogenes	GCA_009199215.1				2019		AGES	3.6.7	2020-01-06.1	COMBINED	PRJNA434392	not collected	133593	50	2974747	PAIRED	ILLUMINA	SRR9673450	AGES	2019-07-12T08:00:18Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAAIW	DAAAIW000000000.1
Listeria monocytogenes			PDT000656821.1	2020-01-09T17:26:35Z	Italy		clinical	PDS000006382.58	5	13	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA5949372	PDG000000001.2001	Listeria monocytogenes	GCA_010115195.1				2013			3.6.7	2020-01-22.1	COMBINED	PRJEB34036		415359	35	2971693	PAIRED	ILLUMINA	ERR3522477	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBAR	2019-12-14T12:53:28Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAALXX	DAALXX000000000.1
Listeria monocytogenes			PDT000656837.1	2020-01-09T17:26:39Z	Italy		clinical	PDS000006382.58	3	3	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA5949374	PDG000000001.2001	Listeria monocytogenes	GCA_010115535.1				2015			3.6.7	2020-01-22.1	COMBINED	PRJEB34036		362643	19	2895981	PAIRED	ILLUMINA	ERR3522493	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBAR	2019-12-14T12:53:28Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAALYK	DAALYK000000000.1
Listeria monocytogenes			PDT000656866.1	2020-01-09T17:26:46Z	Italy		clinical	PDS000006382.58	5	14	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA5949371	PDG000000001.2001	Listeria monocytogenes	GCA_010116105.1				2015			3.6.7	2020-01-22.1	COMBINED	PRJEB34036		441847	21	3017197	PAIRED	ILLUMINA	ERR3522522	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBAR	2019-12-14T12:53:29Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAALZO	DAALZO000000000.1
Listeria monocytogenes			PDT000656867.1	2020-01-09T17:26:46Z	Italy		clinical	PDS000006382.58	5	8	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA5949376	PDG000000001.2001	Listeria monocytogenes	GCA_010115815.1				2015			3.6.7	2020-01-22.1	COMBINED	PRJEB34036		543176	15	2971323	PAIRED	ILLUMINA	ERR3522523	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBAR	2019-12-14T12:53:29Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAALZQ	DAALZQ000000000.1
Listeria monocytogenes			PDT000656899.1	2020-01-09T17:26:56Z	Italy	blood	clinical	PDS000006382.58	3	9	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA5949373	PDG000000001.2001	Listeria monocytogenes	GCA_010116135.1				2016			3.6.7	2020-01-22.1	COMBINED	PRJEB34036		685908	14	2884554	PAIRED	ILLUMINA	ERR3522555	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBAR	2019-12-14T12:53:29Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAMAU	DAAMAU000000000.1
Listeria monocytogenes			PDT000656913.1	2020-01-09T17:27:00Z	Italy	blood	clinical	PDS000006382.58	14	19	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA5949369	PDG000000001.2001	Listeria monocytogenes	GCA_010116315.1				2017			3.6.7	2020-01-22.1	COMBINED	PRJEB34036		434644	15	3041733	PAIRED	ILLUMINA	ERR3522569	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBAR	2019-12-14T12:53:29Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAMBI	DAAMBI000000000.1
Listeria monocytogenes			PDT000656930.1	2020-01-09T17:27:06Z	Italy	liquor	clinical	PDS000006382.58	3	6	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA5949375	PDG000000001.2001	Listeria monocytogenes	GCA_010116875.1				2018			3.6.7	2020-01-22.1	COMBINED	PRJEB34036		491307	19	2946972	PAIRED	ILLUMINA	ERR3522586	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBAR	2019-12-14T12:53:30Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAMBT	DAAMBT000000000.1
Listeria monocytogenes	N12-1917		PDT000782066.1	2020-07-02T04:31:40Z	Switzerland: Zurich		clinical	PDS000006382.58	6	23	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN15368243	PDG000000001.2001	Listeria monocytogenes	GCA_013383285.1				2012			3.8.4	2020-06-11.1	NUCLEOTIDE	PRJNA641855		686163	11	2884260						1639		Contig	fosX=COMPLETE,lin=COMPLETE	SPAdes v. 3.0			1639	JABZAQ	JABZAQ000000000.1
Listeria monocytogenes	N11-2134		PDT000782077.1	2020-07-02T04:34:55Z	Switzerland: Zurich		clinical	PDS000006382.58	1	1	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN15368231	PDG000000001.2001	Listeria monocytogenes	GCA_013383525.1				2011			3.8.4	2020-06-11.1	NUCLEOTIDE	PRJNA641855		686164	10	2888260						1639		Contig	fosX=COMPLETE,lin=COMPLETE	SPAdes v. 3.0			1639	JABZBC	JABZBC000000000.1
Listeria monocytogenes	Lm 69		PDT000782154.1	2020-07-02T04:56:43Z	Switzerland: Zurich		clinical	PDS000006382.58	3	1	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN15368155	PDG000000001.2001	Listeria monocytogenes	GCA_013385085.1				2006			3.8.4	2020-06-11.1	NUCLEOTIDE	PRJNA641855		686164	10	2887791						1639		Contig	fosX=COMPLETE,lin=COMPLETE	SPAdes v. 3.0			1639	JABZDY	JABZDY000000000.1
Listeria monocytogenes	958602	1/2a	PDT000782166.1	2020-07-05T05:14:26Z	United Kingdom: United Kingdom	human	clinical	PDS000006382.58	15	15	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN15447947	PDG000000001.2001	Listeria monocytogenes	GCA_013543195.1		Not available		2020-06		PHE	3.8.4	2020-07-16.2	COMBINED	PRJNA248549		428234	20	3022415	PAIRED	ILLUMINA	SRR12145997	PHE	2020-07-05T04:01:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUCYG	AAUCYG000000000.1
Listeria monocytogenes		1/2a	PDT000814139.1	2020-08-17T17:52:53Z		human	clinical	PDS000006382.58	0	11	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN09487953	PDG000000001.2001	Listeria monocytogenes	GCA_014234405.1		Listeriosis		2010			3.8.4	2020-07-16.2	COMBINED	PRJNA475189	not collected	523846	27	2913144	PAIRED	ILLUMINA	SRR7429787	PUBLIC HEALTH ENGLAND	2019-03-08T17:00:48Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVLKO	AAVLKO000000000.1
Listeria monocytogenes	clinical isolate of L. monocytogenes	IIa	PDT000821071.1	2020-08-27T00:24:59Z	Germany	human listeriosis	clinical	PDS000006382.58	16	16	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA6800592	PDG000000001.2001	Listeria monocytogenes	GCA_014319435.1				2018-10-29			3.8.4	2020-07-16.2	COMBINED	PRJEB37942	51.96236 N 7.62571 E	343924	47	2996707	SINGLE	ILLUMINA	ERR4078397	ROBERT KOCH INSTITUT	2020-08-05T15:52:40Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DABQFZ	DABQFZ000000000.1
Listeria monocytogenes	clinical isolate of L. monocytogenes	IIa	PDT000821159.1	2020-08-27T00:25:29Z	Germany	human listeriosis	clinical	PDS000006382.58	14	14	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA6800682	PDG000000001.2001	Listeria monocytogenes	GCA_014316665.1				2018-05-17			3.8.4	2020-07-16.2	COMBINED	PRJEB37942	51.71905 N 8.75439 E	195054	39	2926045	SINGLE	ILLUMINA	ERR4078486	ROBERT KOCH INSTITUT	2020-08-05T15:52:41Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DABQCT	DABQCT000000000.1
Listeria monocytogenes			PDT000856897.1	2020-10-07T20:27:13Z	Japan		clinical	PDS000006382.58	20	19	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMD00229022	PDG000000001.2001	Listeria monocytogenes					2013			3.8.4	2020-09-30.1	NUCLEOTIDE	PRJDB9929		543018	21	2950845	PAIRED	ILLUMINA	DRR229552	TOHOKU	2020-09-29T00:41:36Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes	MOD1_LS216	4b	PDT000038313.2	2014-09-06T03:06:19Z	United Kingdom	neonate gastric aspirate	clinical	PDS000024430.36	6	6	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN02769714	PDG000000001.2001	Listeria monocytogenes	GCA_004391085.1				1992	arsD=HMM	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		490796	20	3057365	PAIRED	ILLUMINA	SRR1566196	CFSAN	2014-09-06T00:31:15Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAIBR	AAAIBR000000000.1
Listeria monocytogenes	MOD1_LS218	4b	PDT000038314.2	2014-09-06T03:06:19Z	United Kingdom	blood	clinical	PDS000024430.36	1	5	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN02769716	PDG000000001.2001	Listeria monocytogenes	GCA_004381295.1				1992	arsD=HMM	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		490696	19	3089605	PAIRED	ILLUMINA	SRR1566198	CFSAN	2014-09-06T00:31:15Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAHIB	AAAHIB000000000.1
Listeria monocytogenes	MOD1_LS219	4b	PDT000040653.2	2014-10-14T23:06:07Z	United Kingdom	neonate blood	clinical	PDS000024430.36	9	15	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN02769717	PDG000000001.2001	Listeria monocytogenes	GCA_004438055.1				1992	arsD=HMM	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		490697	21	3128952	PAIRED	ILLUMINA	SRR1610001	CFSAN	2014-10-11T16:40:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAALER	AAALER000000000.1
Listeria monocytogenes	MOD1_LS215	4b	PDT000045731.2	2014-12-13T01:11:22Z	United Kingdom	neonate cerebrospinal fluid blood	clinical	PDS000024430.36	7	8	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN02769713	PDG000000001.2001	Listeria monocytogenes	GCA_004446565.1				1992	arsD=HMM	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		161432	35	3052357	PAIRED	ILLUMINA	SRR1709625	CFSAN	2014-12-13T00:22:16Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAALWN	AAALWN000000000.1
Listeria monocytogenes	HPB771		PDT000084872.3	2015-09-29T18:11:04Z	United Kingdom	clinical	clinical	PDS000024430.36	6	4	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN03160801	PDG000000001.2001	Listeria monocytogenes	GCA_009603365.1					arsD=HMM		3.6.7	2020-01-06.1	COMBINED	PRJNA266291		339052	28	3119499	PAIRED	ILLUMINA	SRR1640069	HEALTH CANADA	2014-11-05T05:00:00Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAEWQ	DAAEWQ000000000.1
Listeria monocytogenes	HPB774		PDT000084874.3	2015-09-29T18:11:04Z	United Kingdom	clinical	clinical	PDS000024430.36	7	9	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN03160803	PDG000000001.2001	Listeria monocytogenes	GCA_009603385.1				1991	arsD=HMM		3.6.7	2020-01-06.1	COMBINED	PRJNA266291		304337	29	3068705	PAIRED	ILLUMINA	SRR1640090	HEALTH CANADA	2014-11-05T05:00:00Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAEWT	DAAEWT000000000.1
Listeria monocytogenes	HPB1027		PDT000084875.3	2015-09-29T18:11:04Z	United Kingdom	clinical	clinical	PDS000024430.36	3	8	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN03160804	PDG000000001.2001	Listeria monocytogenes	GCA_009603405.1					arsD=HMM		3.6.7	2020-01-06.1	COMBINED	PRJNA266291		338032	28	3023142	PAIRED	ILLUMINA	SRR1640093	HEALTH CANADA	2014-11-05T05:00:00Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAEWV	DAAEWV000000000.1
Listeria monocytogenes	HPB769		PDT000084876.3	2015-09-29T18:11:04Z	United Kingdom	clinical	clinical	PDS000024430.36	1	6	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN03160805	PDG000000001.2001	Listeria monocytogenes	GCA_009603345.1					arsD=HMM		3.6.7	2020-01-06.1	COMBINED	PRJNA266291		338031	26	3057299	PAIRED	ILLUMINA	SRR1640108	HEALTH CANADA	2014-11-05T05:00:00Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAEWU	DAAEWU000000000.1
Listeria monocytogenes	HPB775		PDT000084931.3	2015-09-29T18:11:05Z	United Kingdom	clinical	clinical	PDS000024430.36	9	10	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN03225465	PDG000000001.2001	Listeria monocytogenes	GCA_009604595.1					arsD=HMM		3.6.7	2020-01-06.1	COMBINED	PRJNA266291		304331	27	3125687	PAIRED	ILLUMINA	SRR1665065	HEALTH CANADA	2014-11-28T22:12:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAEYY	DAAEYY000000000.1
Listeria monocytogenes	2842STDY5753886		PDT000114126.1	2016-03-11T22:27:36Z	Netherlands	CSF	clinical	PDS000024430.36	0	30	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA2383308	PDG000000001.2001	Listeria monocytogenes	GCA_900032725.1				2006/2012	arsD=HMM		3.8.4	2020-07-16.2	COMBINED	PRJEB4909		321401	17	3001121						1639		Scaffold	fosX=COMPLETE,lin=COMPLETE				1639	FFEV	FFEV00000000.1
Listeria monocytogenes	2842STDY5753883		PDT000114786.1	2016-03-12T07:52:43Z	Netherlands	CSF	clinical	PDS000024430.36	0	26	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA2383305	PDG000000001.2001	Listeria monocytogenes	GCA_900032715.1				2006/2012	arsD=HMM		3.8.4	2020-07-16.2	COMBINED	PRJEB4909		278114	17	3001355						1639		Scaffold	fosX=COMPLETE,lin=COMPLETE				1639	FFEU	FFEU00000000.1
Listeria monocytogenes	2842STDY5753916		PDT000114800.1	2016-03-12T12:45:21Z	Netherlands	CSF	clinical	PDS000024430.36	0	29	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA2383338	PDG000000001.2001	Listeria monocytogenes	GCA_900017115.1				2006/2012	arsD=HMM		3.8.4	2020-07-16.2	COMBINED	PRJEB4909		277068	18	3001656						1639		Scaffold	fosX=COMPLETE,lin=COMPLETE				1639	FFFG	FFFG00000000.1
Listeria monocytogenes	2842STDY5753917		PDT000114817.1	2016-03-12T19:14:29Z	Netherlands	blood	clinical	PDS000024430.36	0	29	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA2383339	PDG000000001.2001	Listeria monocytogenes	GCA_900034845.1				2006/2012	arsD=HMM		3.8.4	2020-07-16.2	COMBINED	PRJEB4909		273044	16	3001286						1639		Scaffold	fosX=COMPLETE,lin=COMPLETE				1639	FFHC	FFHC00000000.1
Listeria monocytogenes	2842STDY5753923		PDT000114821.1	2016-03-12T21:14:25Z	Netherlands	CSF	clinical	PDS000024430.36	0	34	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA2383345	PDG000000001.2001	Listeria monocytogenes	GCA_900037325.1				2006/2012	arsD=HMM		3.8.4	2020-07-16.2	COMBINED	PRJEB4909		337988	11	2963016						1639		Scaffold	fosX=COMPLETE,lin=COMPLETE				1639	FFFH	FFFH00000000.1
Listeria monocytogenes	2842STDY5753924		PDT000114824.1	2016-03-12T22:37:55Z	Netherlands	blood	clinical	PDS000024430.36	0	34	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA2383346	PDG000000001.2001	Listeria monocytogenes	GCA_900029155.1				2006/2012	arsD=HMM		3.8.4	2020-07-16.2	COMBINED	PRJEB4909		273050	22	2962792						1639		Scaffold	fosX=COMPLETE,lin=COMPLETE				1639	FFHD	FFHD00000000.1
Listeria monocytogenes	2842STDY5753887		PDT000114827.1	2016-03-12T23:50:15Z	Netherlands	blood	clinical	PDS000024430.36	0	30	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA2383309	PDG000000001.2001	Listeria monocytogenes	GCA_900029145.1				2006/2012	arsD=HMM		3.8.4	2020-07-16.2	COMBINED	PRJEB4909		339226	17	3001140						1639		Scaffold	fosX=COMPLETE,lin=COMPLETE				1639	FFGR	FFGR00000000.1
Listeria monocytogenes	2842STDY5753884		PDT000114829.1	2016-03-13T01:54:40Z	Netherlands	blood	clinical	PDS000024430.36	0	26	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA2383306	PDG000000001.2001	Listeria monocytogenes	GCA_900041405.1				2006/2012	arsD=HMM		3.8.4	2020-07-16.2	COMBINED	PRJEB4909		322834	17	3001341						1639		Scaffold	fosX=COMPLETE,lin=COMPLETE				1639	FFGQ	FFGQ00000000.1
Listeria monocytogenes			PDT000153599.2	2016-10-25T16:21:41Z	Denmark	not provided	clinical	PDS000024430.36	21	18	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4398477	PDG000000001.2001	Listeria monocytogenes	GCA_010104775.1				2007	arsD=HMM		3.6.7	2020-01-22.1	COMBINED	PRJEB14476		224986	29	3126246	PAIRED	ILLUMINA	ERR1599701	STATENS SERUM INSTITUT	2016-09-30T12:05:14Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAALCH	DAALCH000000000.1
Listeria monocytogenes	7544	4	PDT000153848.3	2016-10-25T16:21:50Z	United Kingdom: South of England	human	clinical	PDS000024430.36	16	16	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN05615225	PDG000000001.2001	Listeria monocytogenes	GCA_004717485.1		Not available		2009-09	arsD=HMM	PHE	3.6.7	2020-01-06.1	COMBINED	PRJNA248549		171369	38	3003368	PAIRED	ILLUMINA	SRR4052154	PHE	2016-08-25T04:00:00Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABDLX	AABDLX000000000.1
Listeria monocytogenes	7575	4	PDT000153858.3	2016-10-25T16:21:50Z	United Kingdom: London	human	clinical	PDS000024430.36	1	5	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN05615243	PDG000000001.2001	Listeria monocytogenes	GCA_004717665.1		Not available		2012-09	arsD=HMM	PHE	3.6.7	2020-01-06.1	COMBINED	PRJNA248549		224997	34	2970914	PAIRED	ILLUMINA	SRR4052165	PHE	2016-08-25T04:00:00Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABDMH	AABDMH000000000.1
